日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2021/10/11,川崎,晴,8,C1六　七,"

",14,8,14,27.0,5,10,"
山林堂信
",54,ダ1500,良,"

**

",1:39.4,2.9,"

**

",2-2-2-2,30.4-40.0,42.7,509(+40),"

 
","


 
",アーティフィス, 
2021/05/27,川崎,雨,8,C1一　二三,"

",9,6,6,16.0,5,7,"
山林堂信
",54,ダ1500,不,"

**

",1:37.5,3.0,"

**

",4-5-5-6,30.0-38.6,41.1,469(-22),"

 
","


 
",ケンブリッジイーサ, 
2021/04/22,川崎,晴,12,擬宝珠賞,"

",13,7,12,8.9,5,11,"
山林堂信
",54,ダ1600,良,"

**

",1:45.3,2.9,"

**

",3-3-2-4,35.0-40.6,43.1,491(+8),"

 
","


 
",フクサングレート, 
2021/01/26,川崎,曇,12,王者の眼差し賞,"

",13,6,8,1.6,1,1,"
山林堂信
",54,ダ1500,重,"

**

",1:36.8,0.0,"

**

",1-1-1-1,30.1-41.2,41.2,483(-1),"

 
","


 
",(シゲルフタゴザ),120.0
2021/01/02,川崎,晴,12,福笑い賞,"

",14,5,8,3.2,1,1,"
山林堂信
",54,ダ1500,良,"

**

",1:36.6,-0.1,"

**

",2-2-2-2,29.9-40.4,40.2,484(+5),"

 
","


 
",(クサナギ),100.0
2020/12/15,川崎,晴,8,鴛鴦特別,"

",14,7,11,3.8,2,1,"
山林堂信
",54,ダ1600,良,"

**

",1:44.9,-1.1,"

**

",2-2-2-2,37.9-40.5,39.9,479(-5),"

 
","


 
",(ロードローラー),180.0
2020/11/05,門別,晴,8,まるごと!エンタメ?,"

",11,5,5,1.6,1,1,"
石川倭
",54,ダ1000,重,"

**

",1:00.9,-0.2,"

**

",2-2,0.0-37.1,37.0,484(0),"

 
","


 
",(サンジョアン),30.0
2020/10/21,門別,曇,7,3歳以上C4ー2,"

",12,5,6,5.4,3,3,"
石川倭
",54,ダ1200,稍,"

**

",1:15.3,0.5,"

**

",1-1,0.0-38.5,39.0,484(0),"

 
","


 
",セイウンクロクモ,6.3
2020/10/01,門別,曇,5,新スリーポイント王中,"

",12,6,8,6.9,2,2,"
小野楓馬
",54,ダ1200,稍,"

**

",1:14.7,0.6,"

**

",1-1,0.0-38.2,38.8,484(+12),"

 
","


 
",シロイスズメ,8.4
2020/07/05,2函館2,曇,2,3歳未勝利,"

",14,7,12,27.2,10,11,"
丹内祐次
",54,ダ1700,良,"

**

",1:51.0,4.2,"

**

",10-11-14-12,29.8-39.9,41.3,472(+10),"

","


 
",タガノグリュック, 
2020/06/07,3東京2,曇,1,3歳未勝利,"

",16,2,3,6.4,2,9,"
津村明秀
",54,ダ1600,不,"

**

",1:39.3,1.4,"

**

",4-3,35.7-36.5,37.5,462(-2),"

","


 
",クインズモモナ, 
2020/05/23,2東京9,晴,1,3歳未勝利,"

",15,1,1, , ,除,"
石川裕紀
",54,ダ1600,稍,"

**

", , ,"

**

", ,35.0-39.1, ,458(-6),"

","


 
",ルミナスナイト, 
2020/05/09,2東京5,晴,1,3歳未勝利,"

",11,7,8,38.9,8,3,"
津村明秀
",54,ダ1600,良,"

**

",1:39.5,0.4,"

**

",6-6,35.0-39.3,38.7,464(+2),"

","


 
",ジェロボーム,103.5
2020/03/15,2中山6,晴,2,3歳未勝利,"

",16,7,14,10.0,4,11,"
秋山稔樹
",51,ダ1200,不,"

**

",1:13.0,1.0,"

**

",4-4,34.1-37.9,38.4,462(-4),"

","


 
",エターナルダイヤ, 
2020/01/25,1中山8,曇,1,3歳未勝利,"

",16,4,8,26.6,6,6,"
野中悠太
",53,ダ1200,稍,"

**

",1:13.6,1.3,"

**

",6-7,34.6-37.7,38.5,466(+16),"

","


 
",ドラゴンズバック, 
2019/06/30,1函館6,小雨,1,2歳未勝利,"

",14,4,5,44.0,8,8,"
石川裕紀
",54,芝1200,稍,"

**

",1:11.6,1.6,"

**

",3-3,34.5-35.5,36.9,450(+2),"

","


 
",ビアンフェ, 
2019/06/22,1函館3,雨,5,2歳新馬,"

",14,7,12,10.7,4,9,"
石川裕紀
",54,芝1200,良,"

**

",1:11.5,1.3,"

**

",10-11,34.8-35.4,35.4,448(0),"

","



",パフェムリ, 
